split,speaker_id,utt_id,system_id,attack_key,label_text,label,audio_path,feature_path,audio_exists
train,LA_0092,LA_T_2924150,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_2924150.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_2924150.npy,1
train,LA_0092,LA_T_2958399,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_2958399.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_2958399.npy,1
train,LA_0092,LA_T_3028230,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3028230.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3028230.npy,1
train,LA_0092,LA_T_3089008,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3089008.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3089008.npy,1
train,LA_0092,LA_T_3127168,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3127168.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3127168.npy,1
train,LA_0092,LA_T_3144890,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3144890.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3144890.npy,1
train,LA_0092,LA_T_3174747,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3174747.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3174747.npy,1
train,LA_0092,LA_T_3201829,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3201829.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3201829.npy,1
train,LA_0092,LA_T_3213818,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3213818.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3213818.npy,1
train,LA_0092,LA_T_3231758,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3231758.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3231758.npy,1
train,LA_0092,LA_T_3259321,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3259321.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3259321.npy,1
train,LA_0092,LA_T_3362198,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3362198.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3362198.npy,1
train,LA_0092,LA_T_3372191,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3372191.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3372191.npy,1
train,LA_0092,LA_T_3401061,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3401061.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3401061.npy,1
train,LA_0092,LA_T_3413283,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3413283.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3413283.npy,1
train,LA_0092,LA_T_3415920,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3415920.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3415920.npy,1
train,LA_0092,LA_T_3422813,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3422813.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3422813.npy,1
train,LA_0092,LA_T_3447711,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3447711.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3447711.npy,1
train,LA_0092,LA_T_3890505,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_3890505.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_3890505.npy,1
train,LA_0092,LA_T_4154640,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4154640.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4154640.npy,1
train,LA_0092,LA_T_4191793,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4191793.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4191793.npy,1
train,LA_0092,LA_T_4211202,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4211202.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4211202.npy,1
train,LA_0092,LA_T_4222928,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4222928.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4222928.npy,1
train,LA_0092,LA_T_4281491,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4281491.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4281491.npy,1
train,LA_0092,LA_T_4305726,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4305726.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4305726.npy,1
train,LA_0092,LA_T_4321289,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4321289.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4321289.npy,1
train,LA_0092,LA_T_4387053,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4387053.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4387053.npy,1
train,LA_0092,LA_T_4533811,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4533811.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4533811.npy,1
train,LA_0092,LA_T_4611338,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4611338.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4611338.npy,1
train,LA_0092,LA_T_4675915,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4675915.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4675915.npy,1
train,LA_0092,LA_T_4704618,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4704618.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4704618.npy,1
train,LA_0092,LA_T_4752328,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4752328.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4752328.npy,1
train,LA_0092,LA_T_4774898,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4774898.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4774898.npy,1
train,LA_0092,LA_T_4782835,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4782835.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4782835.npy,1
train,LA_0092,LA_T_4785571,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4785571.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4785571.npy,1
train,LA_0092,LA_T_4858438,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4858438.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4858438.npy,1
train,LA_0092,LA_T_4901673,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4901673.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4901673.npy,1
train,LA_0092,LA_T_4981006,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_4981006.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_4981006.npy,1
train,LA_0092,LA_T_5089565,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5089565.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5089565.npy,1
train,LA_0092,LA_T_5112179,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5112179.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5112179.npy,1
train,LA_0092,LA_T_5200266,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5200266.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5200266.npy,1
train,LA_0092,LA_T_5206720,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5206720.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5206720.npy,1
train,LA_0092,LA_T_5211683,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5211683.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5211683.npy,1
train,LA_0092,LA_T_5376767,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5376767.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5376767.npy,1
train,LA_0092,LA_T_5407889,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5407889.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5407889.npy,1
train,LA_0092,LA_T_5424855,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5424855.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5424855.npy,1
train,LA_0092,LA_T_5432607,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5432607.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5432607.npy,1
train,LA_0092,LA_T_5464585,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5464585.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5464585.npy,1
train,LA_0092,LA_T_5479747,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5479747.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5479747.npy,1
train,LA_0092,LA_T_5499727,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5499727.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5499727.npy,1
train,LA_0092,LA_T_5594868,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5594868.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5594868.npy,1
train,LA_0092,LA_T_5673211,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5673211.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5673211.npy,1
train,LA_0092,LA_T_5742246,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5742246.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5742246.npy,1
train,LA_0092,LA_T_5745605,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5745605.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5745605.npy,1
train,LA_0092,LA_T_5773269,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5773269.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5773269.npy,1
train,LA_0092,LA_T_5792571,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5792571.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5792571.npy,1
train,LA_0092,LA_T_5812240,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5812240.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5812240.npy,1
train,LA_0092,LA_T_5822875,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5822875.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5822875.npy,1
train,LA_0092,LA_T_5941485,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5941485.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5941485.npy,1
train,LA_0092,LA_T_5979965,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5979965.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5979965.npy,1
train,LA_0092,LA_T_5981406,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_5981406.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_5981406.npy,1
train,LA_0092,LA_T_6006381,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6006381.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6006381.npy,1
train,LA_0092,LA_T_6028335,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6028335.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6028335.npy,1
train,LA_0092,LA_T_6067893,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6067893.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6067893.npy,1
train,LA_0092,LA_T_6094783,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6094783.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6094783.npy,1
train,LA_0092,LA_T_6131796,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6131796.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6131796.npy,1
train,LA_0092,LA_T_6132413,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6132413.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6132413.npy,1
train,LA_0092,LA_T_6136391,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6136391.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6136391.npy,1
train,LA_0092,LA_T_6182309,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6182309.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6182309.npy,1
train,LA_0092,LA_T_6188162,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6188162.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6188162.npy,1
train,LA_0092,LA_T_6217036,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6217036.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6217036.npy,1
train,LA_0092,LA_T_6237723,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6237723.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6237723.npy,1
train,LA_0092,LA_T_6280056,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6280056.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6280056.npy,1
train,LA_0092,LA_T_6282671,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6282671.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6282671.npy,1
train,LA_0092,LA_T_6376127,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6376127.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6376127.npy,1
train,LA_0092,LA_T_6392656,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6392656.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6392656.npy,1
train,LA_0092,LA_T_6439800,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6439800.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6439800.npy,1
train,LA_0092,LA_T_6525941,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6525941.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6525941.npy,1
train,LA_0092,LA_T_6561159,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6561159.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6561159.npy,1
train,LA_0092,LA_T_6565039,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6565039.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6565039.npy,1
train,LA_0092,LA_T_6581778,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6581778.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6581778.npy,1
train,LA_0092,LA_T_6685233,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6685233.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6685233.npy,1
train,LA_0092,LA_T_6694806,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6694806.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6694806.npy,1
train,LA_0092,LA_T_6711546,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6711546.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6711546.npy,1
train,LA_0092,LA_T_6756338,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6756338.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6756338.npy,1
train,LA_0092,LA_T_6821750,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6821750.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6821750.npy,1
train,LA_0092,LA_T_6828815,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6828815.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6828815.npy,1
train,LA_0092,LA_T_6832164,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6832164.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6832164.npy,1
train,LA_0092,LA_T_6907973,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6907973.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6907973.npy,1
train,LA_0092,LA_T_6915495,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6915495.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6915495.npy,1
train,LA_0092,LA_T_6997240,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_6997240.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_6997240.npy,1
train,LA_0092,LA_T_7081294,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_7081294.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_7081294.npy,1
train,LA_0092,LA_T_7117918,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_7117918.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_7117918.npy,1
train,LA_0092,LA_T_7152317,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_7152317.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_7152317.npy,1
train,LA_0092,LA_T_7202283,-,A01,spoof,1,E:/MASTER/DeAn/audio_deepfake/data/raw/ASVspoof2019_LA/ASVspoof2019_LA_train/flac/LA_T_7202283.flac,E:/MASTER/DeAn/audio_deepfake/data/processed/logmel_64_4s/train/LA_T_7202283.npy,1
